STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
48,48245,Jefferson,Jefferson County,48245,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22049,Jackson,Jackson Parish,22049,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22043,Grant,Grant Parish,22043,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22061,Lincoln,Lincoln Parish,22061,64.0,AL132020,al,13.0,000,2020082000,2020082906
48,48403,Sabine,Sabine County,48403,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22053,Jefferson Davis,Jefferson Davis Parish,22053,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22113,Vermilion,Vermilion Parish,22113,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22027,Claiborne,Claiborne Parish,22027,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22039,Evangeline,Evangeline Parish,22039,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22079,Rapides,Rapides Parish,22079,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22127,Winn,Winn Parish,22127,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22115,Vernon,Vernon Parish,22115,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22081,Red River,Red River Parish,22081,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22085,Sabine,Sabine Parish,22085,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22023,Cameron,Cameron Parish,22023,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22069,Natchitoches,Natchitoches Parish,22069,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22013,Bienville,Bienville Parish,22013,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22003,Allen,Allen Parish,22003,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22001,Acadia,Acadia Parish,22001,64.0,AL132020,al,13.0,000,2020082000,2020082906
48,48351,Newton,Newton County,48351,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22011,Beauregard,Beauregard Parish,22011,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22019,Calcasieu,Calcasieu Parish,22019,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22111,Union,Union Parish,22111,50.0,AL132020,al,13.0,000,2020082000,2020082906
48,48361,Orange,Orange County,48361,50.0,AL132020,al,13.0,000,2020082000,2020082906
48,48245,Jefferson,Jefferson County,48245,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22049,Jackson,Jackson Parish,22049,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22043,Grant,Grant Parish,22043,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22061,Lincoln,Lincoln Parish,22061,50.0,AL132020,al,13.0,000,2020082000,2020082906
48,48403,Sabine,Sabine County,48403,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22055,Lafayette,Lafayette Parish,22055,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22113,Vermilion,Vermilion Parish,22113,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22027,Claiborne,Claiborne Parish,22027,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22039,Evangeline,Evangeline Parish,22039,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05103,Ouachita,Ouachita County,5103,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22097,St. Landry,St. Landry Parish,22097,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22059,LaSalle,LaSalle Parish,22059,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05013,Calhoun,Calhoun County,5013,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22119,Webster,Webster Parish,22119,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22079,Rapides,Rapides Parish,22079,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22009,Avoyelles,Avoyelles Parish,22009,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22127,Winn,Winn Parish,22127,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22031,De Soto,De Soto Parish,22031,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22081,Red River,Red River Parish,22081,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22085,Sabine,Sabine Parish,22085,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22023,Cameron,Cameron Parish,22023,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22045,Iberia,Iberia Parish,22045,50.0,AL132020,al,13.0,000,2020082000,2020082906
48,48241,Jasper,Jasper County,48241,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22069,Natchitoches,Natchitoches Parish,22069,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22013,Bienville,Bienville Parish,22013,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22003,Allen,Allen Parish,22003,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05053,Grant,Grant County,5053,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05039,Dallas,Dallas County,5039,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05025,Cleveland,Cleveland County,5025,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22073,Ouachita,Ouachita Parish,22073,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22101,St. Mary,St. Mary Parish,22101,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05011,Bradley,Bradley County,5011,50.0,AL132020,al,13.0,000,2020082000,2020082906
05,05139,Union,Union County,5139,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22001,Acadia,Acadia Parish,22001,50.0,AL132020,al,13.0,000,2020082000,2020082906
48,48351,Newton,Newton County,48351,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22011,Beauregard,Beauregard Parish,22011,50.0,AL132020,al,13.0,000,2020082000,2020082906
22,22061,Lincoln,Lincoln Parish,22061,64.0,AL132020,al,13.0,000,2020082000,2020082906
22,22027,Claiborne,Claiborne Parish,22027,64.0,AL132020,al,13.0,000,2020082000,2020082906
05,05053,Grant,Grant County,5053,50.0,AL132020,al,13.0,000,2020082000,2020082906
