STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
72,72111,Peñuelas,Peñuelas Municipio,72111,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50015,Lamoille,Lamoille County,50015,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72113,Ponce,Ponce Municipio,72113,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37137,Pamlico,Pamlico County,37137,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42069,Lackawanna,Lackawanna County,42069,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09013,Tolland,Tolland County,9013,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72021,Bayamón,Bayamón Municipio,72021,34.0,AL092020,al,9.0,000,2020072812,2020080506
78,78010,St. Croix,St. Croix Island,78010,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51127,New Kent,New Kent County,51127,34.0,AL092020,al,9.0,000,2020072812,2020080506
12,12085,Martin,Martin County,12085,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72117,Rincón,Rincón Municipio,72117,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25017,Middlesex,Middlesex County,25017,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72145,Vega Baja,Vega Baja Municipio,72145,34.0,AL092020,al,9.0,000,2020072812,2020080506
44,44009,Washington,Washington County,44009,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51153,Prince William,Prince William County,51153,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42029,Chester,Chester County,42029,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24033,Prince George's,Prince George's County,24033,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42089,Monroe,Monroe County,42089,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24027,Howard,Howard County,24027,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09003,Hartford,Hartford County,9003,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09015,Windham,Windham County,9015,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72069,Humacao,Humacao Municipio,72069,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72077,Juncos,Juncos Municipio,72077,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51036,Charles City,Charles City County,51036,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72037,Ceiba,Ceiba Municipio,72037,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72047,Corozal,Corozal Municipio,72047,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33013,Merrimack,Merrimack County,33013,34.0,AL092020,al,9.0,000,2020072812,2020080506
