fips_code,county,state,sum,run_start_time,FIPS,total22_customers
12101,Pasco,Florida,1,2023-09-10 22:30:00,12101.0,279260.0
12105,Polk,Florida,6,2023-09-10 22:30:00,12105.0,313954.0
12107,Putnam,Florida,1,2023-09-10 22:30:00,12107.0,51839.0
12115,Sarasota,Florida,4,2023-09-10 22:30:00,12115.0,310646.0
12111,St. Lucie,Florida,9,2023-09-10 22:30:00,12111.0,222165.0
12119,Sumter,Florida,2,2023-09-10 22:30:00,12119.0,102391.0
12121,Suwannee,Florida,132,2023-09-10 22:30:00,12121.0,27985.0
12123,Taylor,Florida,18,2023-09-10 22:30:00,12123.0,12056.0
12127,Volusia,Florida,34,2023-09-10 22:30:00,12127.0,198922.0
12129,Wakulla,Florida,12,2023-09-10 22:30:00,12129.0,14148.0
13015,Bartow,Georgia,4,2023-09-10 22:30:00,13015.0,32190.0
13019,Berrien,Georgia,2,2023-09-10 22:30:00,13019.0,8532.0
13027,Brooks,Georgia,1,2023-09-10 22:30:00,13027.0,7555.0
13031,Bulloch,Georgia,4,2023-09-10 22:30:00,13031.0,39331.0
13047,Catoosa,Georgia,33,2023-09-10 22:30:00,13047.0,34782.0
13051,Chatham,Georgia,75,2023-09-10 22:30:00,13051.0,143708.0
13057,Cherokee,Georgia,4,2023-09-10 22:30:00,13057.0,178437.0
13063,Clayton,Georgia,4,2023-09-10 22:30:00,13063.0,140866.0
13071,Colquitt,Georgia,3,2023-09-10 22:30:00,13071.0,26516.0
13085,Dawson,Georgia,4,2023-09-10 22:30:00,13085.0,18801.0
13089,DeKalb,Georgia,7,2023-09-10 22:30:00,13089.0,182341.0
13093,Dooly,Georgia,33,2023-09-10 22:30:00,13093.0,6093.0
13097,Douglas,Georgia,1,2023-09-10 22:30:00,13097.0,97948.0
13115,Floyd,Georgia,4,2023-09-10 22:30:00,13115.0,47505.0
13121,Fulton,Georgia,4,2023-09-10 22:30:00,13121.0,383737.0
13123,Gilmer,Georgia,11,2023-09-10 22:30:00,13123.0,17004.0
13127,Glynn,Georgia,4,2023-09-10 22:30:00,13127.0,40392.0
13137,Habersham,Georgia,2,2023-09-10 22:30:00,13137.0,34189.0
13139,Hall,Georgia,4,2023-09-10 22:30:00,13139.0,97219.0
13141,Hancock,Georgia,1,2023-09-10 22:30:00,13141.0,4461.0
13151,Henry,Georgia,4,2023-09-10 22:30:00,13151.0,137362.0
13155,Irwin,Georgia,90,2023-09-10 22:30:00,13155.0,5703.0
13159,Jasper,Georgia,1,2023-09-10 22:30:00,13159.0,9408.0
13175,Laurens,Georgia,1,2023-09-10 22:30:00,13175.0,24434.0
13185,Lowndes,Georgia,18,2023-09-10 22:30:00,13185.0,70771.0
13193,Macon,Georgia,600,2023-09-10 22:30:00,13193.0,5404.0
13205,Mitchell,Georgia,4,2023-09-10 22:30:00,13205.0,12078.0
13209,Montgomery,Georgia,71,2023-09-10 22:30:00,13209.0,4636.0
13223,Paulding,Georgia,1,2023-09-10 22:30:00,13223.0,111785.0
13225,Peach,Georgia,4,2023-09-10 22:30:00,13225.0,18688.0
13241,Rabun,Georgia,4,2023-09-10 22:30:00,13241.0,10115.0
13257,Stephens,Georgia,29,2023-09-10 22:30:00,13257.0,16529.0
13267,Tattnall,Georgia,1,2023-09-10 22:30:00,13267.0,7806.0
13269,Taylor,Georgia,4,2023-09-10 22:30:00,13269.0,4224.0
13273,Terrell,Georgia,4,2023-09-10 22:30:00,13273.0,3865.0
13277,Tift,Georgia,5,2023-09-10 22:30:00,13277.0,24544.0
13279,Toombs,Georgia,1,2023-09-10 22:30:00,13279.0,17512.0
13291,Union,Georgia,70,2023-09-10 22:30:00,13291.0,25706.0
13299,Ware,Georgia,4,2023-09-10 22:30:00,13299.0,21266.0
13321,Worth,Georgia,1,2023-09-10 22:30:00,13321.0,8795.0
37001,Alamance,North Carolina,41,2023-09-10 22:30:00,37001.0,925.0
37015,Bertie,North Carolina,11,2023-09-10 22:30:00,37015.0,10165.0
37017,Bladen,North Carolina,1,2023-09-10 22:30:00,37017.0,11706.0
37025,Cabarrus,North Carolina,13,2023-09-10 22:30:00,37025.0,36290.0
37027,Caldwell,North Carolina,1,2023-09-10 22:30:00,37027.0,43296.0
37033,Caswell,North Carolina,1,2023-09-10 22:30:00,37033.0,1905.0
37035,Catawba,North Carolina,2,2023-09-10 22:30:00,37035.0,8165.0
37037,Chatham,North Carolina,65,2023-09-10 22:30:00,37037.0,3797.0
37039,Cherokee,North Carolina,12,2023-09-10 22:30:00,37039.0,16160.0
37043,Clay,North Carolina,90,2023-09-10 22:30:00,37043.0,9637.0
37053,Currituck,North Carolina,32,2023-09-10 22:30:00,37053.0,17795.0
37055,Dare,North Carolina,11,2023-09-10 22:30:00,37055.0,23623.0
37063,Durham,North Carolina,9,2023-09-10 22:30:00,37063.0,6008.0
37065,Edgecombe,North Carolina,1,2023-09-10 22:30:00,37065.0,19560.0
37067,Forsyth,North Carolina,55,2023-09-10 22:30:00,37067.0,27915.0
37073,Gates,North Carolina,1,2023-09-10 22:30:00,37073.0,5460.0
37077,Granville,North Carolina,2,2023-09-10 22:30:00,37077.0,6395.0
37081,Guilford,North Carolina,3,2023-09-10 22:30:00,37081.0,41756.0
37083,Halifax,North Carolina,1,2023-09-10 22:30:00,37083.0,28826.0
37085,Harnett,North Carolina,51,2023-09-10 22:30:00,37085.0,22060.0
37087,Haywood,North Carolina,68,2023-09-10 22:30:00,,
37089,Henderson,North Carolina,308,2023-09-10 22:30:00,37089.0,24.0
37099,Jackson,North Carolina,1,2023-09-10 22:30:00,,
37105,Lee,North Carolina,87,2023-09-10 22:30:00,37105.0,13067.0
37111,McDowell,North Carolina,42,2023-09-10 22:30:00,37111.0,12442.0
37119,Mecklenburg,North Carolina,126,2023-09-10 22:30:00,37119.0,28172.0
37125,Moore,North Carolina,1,2023-09-10 22:30:00,37125.0,5708.0
37133,Onslow,North Carolina,11,2023-09-10 22:30:00,37133.0,77669.0
37135,Orange,North Carolina,28,2023-09-10 22:30:00,37135.0,19163.0
37145,Person,North Carolina,37,2023-09-10 22:30:00,37145.0,5498.0
37173,Swain,North Carolina,27,2023-09-10 22:30:00,,
37175,Transylvania,North Carolina,1,2023-09-10 22:30:00,,
37183,Wake,North Carolina,2,2023-09-10 22:30:00,37183.0,46622.0
37185,Warren,North Carolina,1,2023-09-10 22:30:00,37185.0,3813.0
37197,Yadkin,North Carolina,1,2023-09-10 22:30:00,37197.0,5364.0
45005,Allendale,South Carolina,3,2023-09-10 22:30:00,45005.0,4639.0
45013,Beaufort,South Carolina,69,2023-09-10 22:30:00,45013.0,127289.0
45015,Berkeley,South Carolina,1,2023-09-10 22:30:00,45015.0,162211.0
45017,Calhoun,South Carolina,2,2023-09-10 22:30:00,45017.0,9147.0
45019,Charleston,South Carolina,5,2023-09-10 22:30:00,45019.0,231046.0
45021,Cherokee,South Carolina,1,2023-09-10 22:30:00,45021.0,39741.0
45027,Clarendon,South Carolina,1,2023-09-10 22:30:00,45027.0,17809.0
45031,Darlington,South Carolina,1,2023-09-10 22:30:00,45031.0,19211.0
45033,Dillon,South Carolina,1,2023-09-10 22:30:00,45033.0,10099.0
45045,Greenville,South Carolina,1,2023-09-10 22:30:00,45045.0,208040.0
45053,Jasper,South Carolina,1,2023-09-10 22:30:00,45053.0,17702.0
45063,Lexington,South Carolina,4,2023-09-10 22:30:00,45063.0,165904.0
45071,Newberry,South Carolina,39,2023-09-10 22:30:00,45071.0,23376.0
45073,Oconee,South Carolina,3,2023-09-10 22:30:00,45073.0,40425.0
45075,Orangeburg,South Carolina,9,2023-09-10 22:30:00,45075.0,58624.0
45085,Sumter,South Carolina,1,2023-09-10 22:30:00,45085.0,42515.0
12005,Bay,Florida,551,2023-09-10 22:45:00,12005.0,88692.0
12009,Brevard,Florida,22,2023-09-10 22:45:00,12009.0,338129.0
12011,Broward,Florida,401,2023-09-10 22:45:00,12011.0,1298256.0
12013,Calhoun,Florida,1,2023-09-10 22:45:00,12013.0,9002.0
12015,Charlotte,Florida,1,2023-09-10 22:45:00,12015.0,129889.0
12019,Clay,Florida,3,2023-09-10 22:45:00,12019.0,81941.0
12021,Collier,Florida,6,2023-09-10 22:45:00,12021.0,288895.0
12023,Columbia,Florida,3,2023-09-10 22:45:00,12023.0,38562.0
12027,DeSoto,Florida,4,2023-09-10 22:45:00,12027.0,21129.0
12031,Duval,Florida,4,2023-09-10 22:45:00,12031.0,483034.0
12035,Flagler,Florida,9,2023-09-10 22:45:00,12035.0,58764.0
12047,Hamilton,Florida,42,2023-09-10 22:45:00,12047.0,8888.0
12051,Hendry,Florida,2,2023-09-10 22:45:00,12051.0,23912.0
12057,Hillsborough,Florida,28,2023-09-10 22:45:00,12057.0,998906.0
12061,Indian River,Florida,66,2023-09-10 22:45:00,12061.0,62070.0
12067,Lafayette,Florida,26,2023-09-10 22:45:00,12067.0,4645.0
12071,Lee,Florida,199,2023-09-10 22:45:00,12071.0,628635.0
12073,Leon,Florida,2,2023-09-10 22:45:00,12073.0,196858.0
12079,Madison,Florida,2,2023-09-10 22:45:00,12079.0,9415.0
12081,Manatee,Florida,8,2023-09-10 22:45:00,12081.0,266408.0
12086,Miami-Dade,Florida,340,2023-09-10 22:45:00,12086.0,951391.0
12093,Okeechobee,Florida,1,2023-09-10 22:45:00,12093.0,18223.0
12095,Orange,Florida,9,2023-09-10 22:45:00,12095.0,402618.0
12099,Palm Beach,Florida,61,2023-09-10 22:45:00,12099.0,539728.0
12105,Polk,Florida,6,2023-09-10 22:45:00,12105.0,313954.0
12115,Sarasota,Florida,4,2023-09-10 22:45:00,12115.0,310646.0
12111,St. Lucie,Florida,10,2023-09-10 22:45:00,12111.0,222165.0
12119,Sumter,Florida,2,2023-09-10 22:45:00,12119.0,102391.0
12121,Suwannee,Florida,127,2023-09-10 22:45:00,12121.0,27985.0
12123,Taylor,Florida,18,2023-09-10 22:45:00,12123.0,12056.0
12127,Volusia,Florida,34,2023-09-10 22:45:00,12127.0,198922.0
12129,Wakulla,Florida,12,2023-09-10 22:45:00,12129.0,14148.0
13019,Berrien,Georgia,2,2023-09-10 22:45:00,13019.0,8532.0
13027,Brooks,Georgia,1,2023-09-10 22:45:00,13027.0,7555.0
13031,Bulloch,Georgia,4,2023-09-10 22:45:00,13031.0,39331.0
13047,Catoosa,Georgia,33,2023-09-10 22:45:00,13047.0,34782.0
13051,Chatham,Georgia,77,2023-09-10 22:45:00,13051.0,143708.0
13057,Cherokee,Georgia,4,2023-09-10 22:45:00,13057.0,178437.0
13063,Clayton,Georgia,4,2023-09-10 22:45:00,13063.0,140866.0
13071,Colquitt,Georgia,3,2023-09-10 22:45:00,13071.0,26516.0
13087,Decatur,Georgia,1,2023-09-10 22:45:00,13087.0,15925.0
13089,DeKalb,Georgia,4,2023-09-10 22:45:00,13089.0,182341.0
13097,Douglas,Georgia,1,2023-09-10 22:45:00,13097.0,97948.0
13117,Forsyth,Georgia,4,2023-09-10 22:45:00,13117.0,134644.0
13121,Fulton,Georgia,4,2023-09-10 22:45:00,13121.0,383737.0
13123,Gilmer,Georgia,11,2023-09-10 22:45:00,13123.0,17004.0
13127,Glynn,Georgia,4,2023-09-10 22:45:00,13127.0,40392.0
13137,Habersham,Georgia,2,2023-09-10 22:45:00,13137.0,34189.0
13139,Hall,Georgia,4,2023-09-10 22:45:00,13139.0,97219.0
13151,Henry,Georgia,4,2023-09-10 22:45:00,13151.0,137362.0
13155,Irwin,Georgia,90,2023-09-10 22:45:00,13155.0,5703.0
13159,Jasper,Georgia,1,2023-09-10 22:45:00,13159.0,9408.0
13161,Jeff Davis,Georgia,2,2023-09-10 22:45:00,13161.0,8107.0
13175,Laurens,Georgia,1,2023-09-10 22:45:00,13175.0,24434.0
13185,Lowndes,Georgia,18,2023-09-10 22:45:00,13185.0,70771.0
13193,Macon,Georgia,600,2023-09-10 22:45:00,13193.0,5404.0
13205,Mitchell,Georgia,4,2023-09-10 22:45:00,13205.0,12078.0
13209,Montgomery,Georgia,71,2023-09-10 22:45:00,13209.0,4636.0
13223,Paulding,Georgia,1,2023-09-10 22:45:00,13223.0,111785.0
13225,Peach,Georgia,2,2023-09-10 22:45:00,13225.0,18688.0
13241,Rabun,Georgia,4,2023-09-10 22:45:00,13241.0,10115.0
13245,Richmond,Georgia,4,2023-09-10 22:45:00,13245.0,117219.0
13257,Stephens,Georgia,29,2023-09-10 22:45:00,13257.0,16529.0
13267,Tattnall,Georgia,1,2023-09-10 22:45:00,13267.0,7806.0
13269,Taylor,Georgia,4,2023-09-10 22:45:00,13269.0,4224.0
13273,Terrell,Georgia,4,2023-09-10 22:45:00,13273.0,3865.0
13277,Tift,Georgia,5,2023-09-10 22:45:00,13277.0,24544.0
13279,Toombs,Georgia,1,2023-09-10 22:45:00,13279.0,17512.0
13291,Union,Georgia,70,2023-09-10 22:45:00,13291.0,25706.0
13299,Ware,Georgia,4,2023-09-10 22:45:00,13299.0,21266.0
13321,Worth,Georgia,1,2023-09-10 22:45:00,13321.0,8795.0
37001,Alamance,North Carolina,41,2023-09-10 22:45:00,37001.0,925.0
37015,Bertie,North Carolina,11,2023-09-10 22:45:00,37015.0,10165.0
37017,Bladen,North Carolina,1,2023-09-10 22:45:00,37017.0,11706.0
37021,Buncombe,North Carolina,2,2023-09-10 22:45:00,37021.0,32499.0
37025,Cabarrus,North Carolina,14,2023-09-10 22:45:00,37025.0,36290.0
37027,Caldwell,North Carolina,1,2023-09-10 22:45:00,37027.0,43296.0
37033,Caswell,North Carolina,2,2023-09-10 22:45:00,37033.0,1905.0
37035,Catawba,North Carolina,2,2023-09-10 22:45:00,37035.0,8165.0
37037,Chatham,North Carolina,65,2023-09-10 22:45:00,37037.0,3797.0
37039,Cherokee,North Carolina,12,2023-09-10 22:45:00,37039.0,16160.0
37043,Clay,North Carolina,90,2023-09-10 22:45:00,37043.0,9637.0
37053,Currituck,North Carolina,32,2023-09-10 22:45:00,37053.0,17795.0
37055,Dare,North Carolina,11,2023-09-10 22:45:00,37055.0,23623.0
37061,Duplin,North Carolina,2,2023-09-10 22:45:00,37061.0,9258.0
37063,Durham,North Carolina,10,2023-09-10 22:45:00,37063.0,6008.0
37065,Edgecombe,North Carolina,1,2023-09-10 22:45:00,37065.0,19560.0
37067,Forsyth,North Carolina,570,2023-09-10 22:45:00,37067.0,27915.0
37073,Gates,North Carolina,1,2023-09-10 22:45:00,37073.0,5460.0
37077,Granville,North Carolina,1,2023-09-10 22:45:00,37077.0,6395.0
37081,Guilford,North Carolina,1,2023-09-10 22:45:00,37081.0,41756.0
37083,Halifax,North Carolina,1,2023-09-10 22:45:00,37083.0,28826.0
37085,Harnett,North Carolina,2,2023-09-10 22:45:00,37085.0,22060.0
37087,Haywood,North Carolina,68,2023-09-10 22:45:00,,
37089,Henderson,North Carolina,308,2023-09-10 22:45:00,37089.0,24.0
37099,Jackson,North Carolina,1,2023-09-10 22:45:00,,
37105,Lee,North Carolina,87,2023-09-10 22:45:00,37105.0,13067.0
37111,McDowell,North Carolina,1,2023-09-10 22:45:00,37111.0,12442.0
37119,Mecklenburg,North Carolina,125,2023-09-10 22:45:00,37119.0,28172.0
37125,Moore,North Carolina,1,2023-09-10 22:45:00,37125.0,5708.0
37129,New Hanover,North Carolina,1,2023-09-10 22:45:00,37129.0,2544.0
37133,Onslow,North Carolina,11,2023-09-10 22:45:00,37133.0,77669.0
37135,Orange,North Carolina,28,2023-09-10 22:45:00,37135.0,19163.0
37145,Person,North Carolina,3,2023-09-10 22:45:00,37145.0,5498.0
37167,Stanly,North Carolina,1,2023-09-10 22:45:00,37167.0,26968.0
37173,Swain,North Carolina,27,2023-09-10 22:45:00,,
37175,Transylvania,North Carolina,1,2023-09-10 22:45:00,,
37183,Wake,North Carolina,11,2023-09-10 22:45:00,37183.0,46622.0
37185,Warren,North Carolina,1,2023-09-10 22:45:00,37185.0,3813.0
37197,Yadkin,North Carolina,1,2023-09-10 22:45:00,37197.0,5364.0
45005,Allendale,South Carolina,3,2023-09-10 22:45:00,45005.0,4639.0
45013,Beaufort,South Carolina,69,2023-09-10 22:45:00,45013.0,127289.0
45015,Berkeley,South Carolina,1,2023-09-10 22:45:00,45015.0,162211.0
45017,Calhoun,South Carolina,2,2023-09-10 22:45:00,45017.0,9147.0
45019,Charleston,South Carolina,4,2023-09-10 22:45:00,45019.0,231046.0
45021,Cherokee,South Carolina,1,2023-09-10 22:45:00,45021.0,39741.0
45027,Clarendon,South Carolina,3,2023-09-10 22:45:00,45027.0,17809.0
45033,Dillon,South Carolina,1,2023-09-10 22:45:00,45033.0,10099.0
45035,Dorchester,South Carolina,1,2023-09-10 22:45:00,45035.0,73269.0
45045,Greenville,South Carolina,1,2023-09-10 22:45:00,45045.0,208040.0
45053,Jasper,South Carolina,1,2023-09-10 22:45:00,45053.0,17702.0
45063,Lexington,South Carolina,4,2023-09-10 22:45:00,45063.0,165904.0
45071,Newberry,South Carolina,39,2023-09-10 22:45:00,45071.0,23376.0
45073,Oconee,South Carolina,3,2023-09-10 22:45:00,45073.0,40425.0
45075,Orangeburg,South Carolina,21,2023-09-10 22:45:00,45075.0,58624.0
12005,Bay,Florida,551,2023-09-10 23:00:00,12005.0,88692.0
12009,Brevard,Florida,51,2023-09-10 23:00:00,12009.0,338129.0
12011,Broward,Florida,581,2023-09-10 23:00:00,12011.0,1298256.0
12015,Charlotte,Florida,1,2023-09-10 23:00:00,12015.0,129889.0
12019,Clay,Florida,13,2023-09-10 23:00:00,12019.0,81941.0
12021,Collier,Florida,1,2023-09-10 23:00:00,12021.0,288895.0
12023,Columbia,Florida,3,2023-09-10 23:00:00,12023.0,38562.0
12027,DeSoto,Florida,4,2023-09-10 23:00:00,12027.0,21129.0
12035,Flagler,Florida,8,2023-09-10 23:00:00,12035.0,58764.0
12039,Gadsden,Florida,4,2023-09-10 23:00:00,12039.0,36014.0
12047,Hamilton,Florida,42,2023-09-10 23:00:00,12047.0,8888.0
12051,Hendry,Florida,2,2023-09-10 23:00:00,12051.0,23912.0
12057,Hillsborough,Florida,29,2023-09-10 23:00:00,12057.0,998906.0
12061,Indian River,Florida,66,2023-09-10 23:00:00,12061.0,62070.0
12067,Lafayette,Florida,26,2023-09-10 23:00:00,12067.0,4645.0
12071,Lee,Florida,178,2023-09-10 23:00:00,12071.0,628635.0
12079,Madison,Florida,2,2023-09-10 23:00:00,12079.0,9415.0
12081,Manatee,Florida,8,2023-09-10 23:00:00,12081.0,266408.0
12086,Miami-Dade,Florida,253,2023-09-10 23:00:00,12086.0,951391.0
12095,Orange,Florida,9,2023-09-10 23:00:00,12095.0,402618.0
12099,Palm Beach,Florida,61,2023-09-10 23:00:00,12099.0,539728.0
12105,Polk,Florida,7,2023-09-10 23:00:00,12105.0,313954.0
12115,Sarasota,Florida,3,2023-09-10 23:00:00,12115.0,310646.0
12111,St. Lucie,Florida,14,2023-09-10 23:00:00,12111.0,222165.0
12119,Sumter,Florida,1,2023-09-10 23:00:00,12119.0,102391.0
12121,Suwannee,Florida,125,2023-09-10 23:00:00,12121.0,27985.0
12123,Taylor,Florida,2,2023-09-10 23:00:00,12123.0,12056.0
12127,Volusia,Florida,24,2023-09-10 23:00:00,12127.0,198922.0
13019,Berrien,Georgia,2,2023-09-10 23:00:00,13019.0,8532.0
13027,Brooks,Georgia,1,2023-09-10 23:00:00,13027.0,7555.0
13031,Bulloch,Georgia,4,2023-09-10 23:00:00,13031.0,39331.0
13047,Catoosa,Georgia,33,2023-09-10 23:00:00,13047.0,34782.0
13051,Chatham,Georgia,77,2023-09-10 23:00:00,13051.0,143708.0
13057,Cherokee,Georgia,4,2023-09-10 23:00:00,13057.0,178437.0
13067,Cobb,Georgia,4,2023-09-10 23:00:00,13067.0,322249.0
13071,Colquitt,Georgia,3,2023-09-10 23:00:00,13071.0,26516.0
13089,DeKalb,Georgia,10,2023-09-10 23:00:00,13089.0,182341.0
13097,Douglas,Georgia,1,2023-09-10 23:00:00,13097.0,97948.0
13117,Forsyth,Georgia,4,2023-09-10 23:00:00,13117.0,134644.0
13121,Fulton,Georgia,4,2023-09-10 23:00:00,13121.0,383737.0
13123,Gilmer,Georgia,11,2023-09-10 23:00:00,13123.0,17004.0
13127,Glynn,Georgia,4,2023-09-10 23:00:00,13127.0,40392.0
13131,Grady,Georgia,1,2023-09-10 23:00:00,13131.0,15452.0
13137,Habersham,Georgia,2,2023-09-10 23:00:00,13137.0,34189.0
13139,Hall,Georgia,4,2023-09-10 23:00:00,13139.0,97219.0
13151,Henry,Georgia,4,2023-09-10 23:00:00,13151.0,137362.0
13155,Irwin,Georgia,90,2023-09-10 23:00:00,13155.0,5703.0
13159,Jasper,Georgia,1,2023-09-10 23:00:00,13159.0,9408.0
13161,Jeff Davis,Georgia,2,2023-09-10 23:00:00,13161.0,8107.0
13175,Laurens,Georgia,1,2023-09-10 23:00:00,13175.0,24434.0
13185,Lowndes,Georgia,17,2023-09-10 23:00:00,13185.0,70771.0
13193,Macon,Georgia,600,2023-09-10 23:00:00,13193.0,5404.0
13205,Mitchell,Georgia,4,2023-09-10 23:00:00,13205.0,12078.0
13209,Montgomery,Georgia,71,2023-09-10 23:00:00,13209.0,4636.0
13223,Paulding,Georgia,1,2023-09-10 23:00:00,13223.0,111785.0
13225,Peach,Georgia,2,2023-09-10 23:00:00,13225.0,18688.0
13241,Rabun,Georgia,4,2023-09-10 23:00:00,13241.0,10115.0
13245,Richmond,Georgia,4,2023-09-10 23:00:00,13245.0,117219.0
13257,Stephens,Georgia,29,2023-09-10 23:00:00,13257.0,16529.0
13267,Tattnall,Georgia,1,2023-09-10 23:00:00,13267.0,7806.0
13269,Taylor,Georgia,4,2023-09-10 23:00:00,13269.0,4224.0
13273,Terrell,Georgia,4,2023-09-10 23:00:00,13273.0,3865.0
13277,Tift,Georgia,1,2023-09-10 23:00:00,13277.0,24544.0
13279,Toombs,Georgia,1,2023-09-10 23:00:00,13279.0,17512.0
13291,Union,Georgia,70,2023-09-10 23:00:00,13291.0,25706.0
13299,Ware,Georgia,4,2023-09-10 23:00:00,13299.0,21266.0
13321,Worth,Georgia,1,2023-09-10 23:00:00,13321.0,8795.0
37001,Alamance,North Carolina,41,2023-09-10 23:00:00,37001.0,925.0
37015,Bertie,North Carolina,11,2023-09-10 23:00:00,37015.0,10165.0
37017,Bladen,North Carolina,1,2023-09-10 23:00:00,37017.0,11706.0
37021,Buncombe,North Carolina,2,2023-09-10 23:00:00,37021.0,32499.0
37025,Cabarrus,North Carolina,14,2023-09-10 23:00:00,37025.0,36290.0
37027,Caldwell,North Carolina,1,2023-09-10 23:00:00,37027.0,43296.0
37033,Caswell,North Carolina,2,2023-09-10 23:00:00,37033.0,1905.0
37035,Catawba,North Carolina,2,2023-09-10 23:00:00,37035.0,8165.0
37037,Chatham,North Carolina,65,2023-09-10 23:00:00,37037.0,3797.0
37039,Cherokee,North Carolina,12,2023-09-10 23:00:00,37039.0,16160.0
37043,Clay,North Carolina,90,2023-09-10 23:00:00,37043.0,9637.0
37053,Currituck,North Carolina,32,2023-09-10 23:00:00,37053.0,17795.0
37055,Dare,North Carolina,11,2023-09-10 23:00:00,37055.0,23623.0
37061,Duplin,North Carolina,2,2023-09-10 23:00:00,37061.0,9258.0
37063,Durham,North Carolina,10,2023-09-10 23:00:00,37063.0,6008.0
37065,Edgecombe,North Carolina,1,2023-09-10 23:00:00,37065.0,19560.0
37067,Forsyth,North Carolina,570,2023-09-10 23:00:00,37067.0,27915.0
37073,Gates,North Carolina,1,2023-09-10 23:00:00,37073.0,5460.0
37077,Granville,North Carolina,1,2023-09-10 23:00:00,37077.0,6395.0
37081,Guilford,North Carolina,2,2023-09-10 23:00:00,37081.0,41756.0
37083,Halifax,North Carolina,1,2023-09-10 23:00:00,37083.0,28826.0
37085,Harnett,North Carolina,2,2023-09-10 23:00:00,37085.0,22060.0
37087,Haywood,North Carolina,68,2023-09-10 23:00:00,,
37089,Henderson,North Carolina,308,2023-09-10 23:00:00,37089.0,24.0
37099,Jackson,North Carolina,1,2023-09-10 23:00:00,,
37109,Lincoln,North Carolina,287,2023-09-10 23:00:00,37109.0,25563.0
37111,McDowell,North Carolina,1,2023-09-10 23:00:00,37111.0,12442.0
37119,Mecklenburg,North Carolina,44,2023-09-10 23:00:00,37119.0,28172.0
37125,Moore,North Carolina,1,2023-09-10 23:00:00,37125.0,5708.0
37129,New Hanover,North Carolina,1,2023-09-10 23:00:00,37129.0,2544.0
37133,Onslow,North Carolina,11,2023-09-10 23:00:00,37133.0,77669.0
37135,Orange,North Carolina,28,2023-09-10 23:00:00,37135.0,19163.0
37167,Stanly,North Carolina,1,2023-09-10 23:00:00,37167.0,26968.0
37173,Swain,North Carolina,27,2023-09-10 23:00:00,,
37175,Transylvania,North Carolina,1,2023-09-10 23:00:00,,
37183,Wake,North Carolina,11,2023-09-10 23:00:00,37183.0,46622.0
37185,Warren,North Carolina,1,2023-09-10 23:00:00,37185.0,3813.0
37193,Wilkes,North Carolina,5,2023-09-10 23:00:00,37193.0,8042.0
37197,Yadkin,North Carolina,1,2023-09-10 23:00:00,37197.0,5364.0
45005,Allendale,South Carolina,3,2023-09-10 23:00:00,45005.0,4639.0
45015,Berkeley,South Carolina,1,2023-09-10 23:00:00,45015.0,162211.0
45017,Calhoun,South Carolina,2,2023-09-10 23:00:00,45017.0,9147.0
45019,Charleston,South Carolina,4,2023-09-10 23:00:00,45019.0,231046.0
45021,Cherokee,South Carolina,1,2023-09-10 23:00:00,45021.0,39741.0
45027,Clarendon,South Carolina,54,2023-09-10 23:00:00,45027.0,17809.0
45033,Dillon,South Carolina,1,2023-09-10 23:00:00,45033.0,10099.0
45035,Dorchester,South Carolina,1,2023-09-10 23:00:00,45035.0,73269.0
45045,Greenville,South Carolina,1,2023-09-10 23:00:00,45045.0,208040.0
45053,Jasper,South Carolina,1,2023-09-10 23:00:00,45053.0,17702.0
45063,Lexington,South Carolina,4,2023-09-10 23:00:00,45063.0,165904.0
45071,Newberry,South Carolina,39,2023-09-10 23:00:00,45071.0,23376.0
45073,Oconee,South Carolina,3,2023-09-10 23:00:00,45073.0,40425.0
45075,Orangeburg,South Carolina,30,2023-09-10 23:00:00,45075.0,58624.0
12009,Brevard,Florida,50,2023-09-10 23:15:00,12009.0,338129.0
12011,Broward,Florida,527,2023-09-10 23:15:00,12011.0,1298256.0
12015,Charlotte,Florida,1,2023-09-10 23:15:00,12015.0,129889.0
12019,Clay,Florida,13,2023-09-10 23:15:00,12019.0,81941.0
12021,Collier,Florida,2,2023-09-10 23:15:00,12021.0,288895.0
12023,Columbia,Florida,3,2023-09-10 23:15:00,12023.0,38562.0
12027,DeSoto,Florida,4,2023-09-10 23:15:00,12027.0,21129.0
12035,Flagler,Florida,8,2023-09-10 23:15:00,12035.0,58764.0
12039,Gadsden,Florida,4,2023-09-10 23:15:00,12039.0,36014.0
12047,Hamilton,Florida,42,2023-09-10 23:15:00,12047.0,8888.0
12051,Hendry,Florida,2,2023-09-10 23:15:00,12051.0,23912.0
12057,Hillsborough,Florida,27,2023-09-10 23:15:00,12057.0,998906.0
12061,Indian River,Florida,66,2023-09-10 23:15:00,12061.0,62070.0
12067,Lafayette,Florida,26,2023-09-10 23:15:00,12067.0,4645.0
12071,Lee,Florida,78,2023-09-10 23:15:00,12071.0,628635.0
12081,Manatee,Florida,8,2023-09-10 23:15:00,12081.0,266408.0
12086,Miami-Dade,Florida,247,2023-09-10 23:15:00,12086.0,951391.0
12095,Orange,Florida,9,2023-09-10 23:15:00,12095.0,402618.0
12099,Palm Beach,Florida,52,2023-09-10 23:15:00,12099.0,539728.0
12105,Polk,Florida,6,2023-09-10 23:15:00,12105.0,313954.0
