fips_code,county,state,customers_out,run_start_time,total_customers,FIPS,total22_customers
12001,Alachua,Florida,1,2024-10-08 14:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 14:15:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-08 14:30:00,141425.0,12001,218548
12001,Alachua,Florida,8,2024-10-08 14:45:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-08 15:00:00,141425.0,12001,218548
12001,Alachua,Florida,7,2024-10-08 15:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 15:30:00,141425.0,12001,218548
12001,Alachua,Florida,4,2024-10-08 15:45:00,141425.0,12001,218548
12001,Alachua,Florida,23,2024-10-08 17:00:00,141425.0,12001,218548
12001,Alachua,Florida,40,2024-10-08 17:15:00,141425.0,12001,218548
12001,Alachua,Florida,30,2024-10-08 17:30:00,141425.0,12001,218548
12001,Alachua,Florida,41,2024-10-08 17:45:00,141425.0,12001,218548
12001,Alachua,Florida,41,2024-10-08 18:00:00,141425.0,12001,218548
12001,Alachua,Florida,97,2024-10-08 18:15:00,141425.0,12001,218548
12001,Alachua,Florida,97,2024-10-08 18:30:00,141425.0,12001,218548
12001,Alachua,Florida,98,2024-10-08 18:45:00,141425.0,12001,218548
12001,Alachua,Florida,98,2024-10-08 19:00:00,141425.0,12001,218548
12001,Alachua,Florida,154,2024-10-08 19:15:00,141425.0,12001,218548
12001,Alachua,Florida,235,2024-10-08 19:30:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-08 19:45:00,141425.0,12001,218548
12001,Alachua,Florida,32,2024-10-08 20:00:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-08 20:15:00,141425.0,12001,218548
12001,Alachua,Florida,38,2024-10-08 20:30:00,141425.0,12001,218548
12001,Alachua,Florida,15,2024-10-08 20:45:00,141425.0,12001,218548
12001,Alachua,Florida,10,2024-10-08 21:00:00,141425.0,12001,218548
12001,Alachua,Florida,10,2024-10-08 21:15:00,141425.0,12001,218548
12001,Alachua,Florida,10,2024-10-08 21:30:00,141425.0,12001,218548
12001,Alachua,Florida,9,2024-10-08 21:45:00,141425.0,12001,218548
12001,Alachua,Florida,2,2024-10-08 22:00:00,141425.0,12001,218548
12001,Alachua,Florida,3,2024-10-08 22:15:00,141425.0,12001,218548
12001,Alachua,Florida,3,2024-10-08 22:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 22:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 23:00:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-08 23:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 23:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 23:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-09 00:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-09 00:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-09 00:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-09 00:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-09 01:00:00,141425.0,12001,218548
12001,Alachua,Florida,4,2024-10-09 01:15:00,141425.0,12001,218548
12001,Alachua,Florida,4,2024-10-09 01:30:00,141425.0,12001,218548
12001,Alachua,Florida,2,2024-10-09 08:15:00,141425.0,12001,218548
12001,Alachua,Florida,6,2024-10-09 10:30:00,141425.0,12001,218548
12001,Alachua,Florida,15,2024-10-09 10:45:00,141425.0,12001,218548
12001,Alachua,Florida,13,2024-10-09 11:00:00,141425.0,12001,218548
12001,Alachua,Florida,6,2024-10-09 11:15:00,141425.0,12001,218548
12001,Alachua,Florida,7,2024-10-09 11:30:00,141425.0,12001,218548
12001,Alachua,Florida,7,2024-10-09 11:45:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 12:00:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 12:15:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 12:30:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 12:45:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 13:00:00,141425.0,12001,218548
12001,Alachua,Florida,5,2024-10-09 13:15:00,141425.0,12001,218548
12001,Alachua,Florida,9,2024-10-09 13:30:00,141425.0,12001,218548
12001,Alachua,Florida,13,2024-10-09 13:45:00,141425.0,12001,218548
